event_record_id,event_id,event_date_id,site_id,person_id,equipment_id,activity_id,cause_id,event_type,severity_class,process_safety_tier,recordable_flag,lost_time_flag,fatality_count,days_lost,restricted_days,spill_volume_l,incident_cost_usd,downtime_hours,regulator_reportable_flag
11015,HSE-2021-011015,20210215,11,1266,126,54,28,Process Safety Event,High,Tier 3,FALSE,FALSE,0,0,0,194.51,16618.46,22.4,0
11016,HSE-2022-011016,20220814,9,546,0,59,5,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,34.94,0.17,0
11017,HSE-2021-011017,20211230,1,1008,0,33,3,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,60.65,0.03,0
11018,HSE-2023-011018,20230629,2,157,244,35,2,Medical Treatment Case,Moderate,N/A,TRUE,No,0,0,0,0.0,31174.32,8.31,0
11019,HSE-2022-011019,20220906,8,1269,0,39,1,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,43.14,0.76,0
11020,HSE-2023-011020,20230812,8,1575,0,38,22,Restricted Work Case,Moderate,N/A,TRUE,N,0,0,2 days,0.0,5717.14,0.95,0
11021,HSE-2025-011021,20251019,2,1572,585,46,10,Spill / Release,High,Tier 3,0,FALSE,0,0,0,137.18,7810.73,5.21,1
11022,HSE-2025-011022,20251115,8,0,0,47,6,Property Damage,Moderate,N/A,FALSE,No,0,0,0,0.0,11024.15,13.83,0
11023,HSE-2022-011023,20221006,2,0,0,8,27,Medical Treatment Case,Moderate,N/A,Yes,FALSE,0,0,0,0.0,1858.69,2.61,0
11024,HSE-2024-011024,20240517,8,2498,289,36,23,Property Damage,Moderate,N/A,No,FALSE,0,0,0,0.0,49926.3,105.92,0
11025,HSE-2023-011025,20230823,7,219,139,54,21,Vehicle Incident / Accident,Moderate,N/A,FALSE,FALSE,0,0,0,0.0,10608.11,6.48,0
11026,HSE-2025-011026,20251106,5,451,0,10,21,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,121.46,0.13,0
11027,HSE-2023-011027,20230622,8,1306,0,49,29,Unsafe Condition,Low,N/A,FALSE,N,0,0,0,0.0,57.97,0.55,0
11028,HSE-2023-011028,20230225,6,0,0,45,24,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,90.56,0.11,0
11029,HSE-2021-011029,20211018,5,1544,577,47,14,Spill / Release,High,Tier 1,0,N,0,0,0,694.87,34297.11,23.09,1
11030,HSE-2026-011030,20260307,1,2322,468,4,12,First Aid Case,Low,N/A,No,No,0,0,0,0.0,150.98,0.33,0
11031,HSE-2024-011031,20241120,11,2414,261,17,3,Spill / Release,High,Tier 3,FALSE,No,0,0,0,107.58,11168.63,3.22,1
11032,HSE-2021-011032,20210617,5,954,0,29,14,Restricted Work Case,Moderate,N/A,Y,No,0,0,25,0.0,21259.23,5.44,0
11033,HSE-2021-011033,20210304,9,2044,0,27,4,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,92.55,0.15,0
11034,HSE-2021-011034,20210908,8,571,432,16,22,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,180.96,0.12,0
11035,HSE-2021-011035,20211204,11,769,145,16,19,Process Safety Event,High,Tier 2,FALSE,No,0,0,0,62.06,13990.6,0.95,0
11036,HSE-2026-011036,20260117,8,550,0,17,16,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,191.68,0.15,0
11037,HSE-2024-011037,20240305,5,401,0,54,26,Restricted Work Case,Moderate,N/A,Y,N,0,0,13,0.0,9078.91,1.46,0
11038,HSE-2024-011038,20240523,10,1035,88,60,8,Process Safety Event,High,Tier 2,N,No,0,0,0,656.95,44572.34,11.45,0
11039,HSE-2022-011039,20220818,11,976,527,16,4,Property Damage,Moderate,N/A,0,0,0,0,0,0.0,105869.02,23.38,0
11040,HSE-2021-011040,20210917,6,1571,358,36,11,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,175.66,0.32,0
11041,HSE-2024-011041,20241031,1,919,168,40,2,Vehicle Incident / Accident,Moderate,N/A,N,No,0,0,0,0.0,9787.72,3.69,0
11042,HSE-2021-011042,20210405,12,2388,0,17,12,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,3532.13,0.28,0
11043,HSE-2021-011043,20211003,9,1182,0,49,18,First Aid Case,Low,N/A,0,N,0,0,0,0.0,61.29,0.23,0
11044,HSE-2024-011044,20240918,1,1702,409,55,15,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,89.55,0.17,0
11045,HSE-2025-011045,20250619,8,0,137,29,14,Process Safety Event,High,Tier 1,No,FALSE,0,0,0,12118.53,255891.99,48.54,1
11046,HSE-2022-011046,20221008,3,1878,0,15,27,Occupational Illness,Moderate,N/A,Yes,No,0,0,11,0.0,3163.46,0.18,0
11047,HSE-2022-011047,20220527,11,2020,570,59,11,Lost Time Injury,Major,N/A,1,TRUE,0,1,0,0.0,38239.32,0.97,1
11048,HSE-2025-011048,20251205,9,1385,0,38,2,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,13510.38,9.11,0
11049,HSE-2026-011049,20260512,3,0,0,31,13,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,174.05,0.39,0
11050,HSE-2024-011050,20240517,3,1771,0,27,16,Restricted Work Case,Moderate,N/A,1,N,0,0,16,0.0,13429.24,7.43,0
11051,HSE-2022-011051,20220918,7,480,243,33,30,Process Safety Event,High,Tier 2,N,FALSE,0,0,0,442.98,33865.11,62.71,0
11052,HSE-2023-011052,20231103,3,716,0,15,15,Unsafe Condition,Low,N/A,0,FALSE,0,0,0,0.0,17.76,0.49,0
11053,HSE-2023-011053,20230205,9,1641,0,52,13,Restricted Work Case,Moderate,N/A,1,FALSE,0,0,30,0.0,6372.38,3.1,0
11054,HSE-2023-011054,20230828,7,1622,0,44,17,Occupational Illness,Moderate,N/A,Y,No,0,0,1,0.0,23912.66,8.46,0
11055,HSE-2021-011055,20210502,11,2025,0,37,18,Spill / Release,High,N/A,No,No,0,0,0,16243.29,261943.98,112.29,1
11056,HSE-2026-011056,20260315,5,0,72,33,23,Process Safety Event,High,Tier 2,N,FALSE,0,0,0,122.06,16178.56,8.19,0
11057,HSE-2025-011057,20250314,5,624,0,27,25,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,23.3,0.28,0
11058,HSE-2022-011058,20220823,4,0,0,57,11,First Aid Case,Low,N/A,N,No,0,0,0,0.0,130.7,0.16,0
11059,HSE-2024-011059,20240613,9,1341,182,47,22,First Aid Case,Low,N/A,0,0,0,2,0,0.0,57.01,0.33,0
11060,HSE-2023-011060,20230526,7,474,486,24,7,Vehicle Incident / Accident,Moderate,N/A,FALSE,N,0,0,0,0.0,19641.61,14.2,0
11061,HSE-2022-011061,20220228,10,0,0,5,1,First Aid Case,Low,N/A,0,N,0,0,0,0.0,907.62,0.64,0
11062,HSE-2022-011062,20220426,1,1567,118,52,30,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,156.57,0.49,0
11063,HSE-2024-011063,20240722,10,2329,87,17,23,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,7145.32,4.47,0
11064,HSE-2024-011064,20241124,11,1859,342,18,28,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,25.59,0.26,0
11065,HSE-2024-011065,20241203,5,1502,0,55,22,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,58.21,0.04,0
11066,HSE-2026-011066,20260302,10,888,23,10,21,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,84.0,0.04,0
11067,HSE-2023-011067,20230711,9,1378,356,55,13,Property Damage,Moderate,N/A,N,No,0,0,0,0.0,23525.57,44.92,0
11068,HSE-2024-011068,20240426,1,1823,98,1,29,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,528.14,4.86,0
11069,HSE-2022-011069,20220623,3,394,115,29,14,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,63.2,0.17,0
11070,HSE-2021-011070,20211009,1,0,0,55,29,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,54.6,0.1,0
11071,HSE-2023-011071,20231124,12,1689,0,27,26,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,73.68,0.66,0
11072,HSE-2025-011072,20251103,9,1536,443,37,20,Vehicle Incident / Accident,Moderate,N/A,No,0,0,0,0,0.0,23976.53,26.49,0
11073,HSE-2025-011073,20251101,8,2092,517,4,12,First Aid Case,Low,N/A,N,FALSE,0,0,0,0.0,109.43,0.47,0
11074,HSE-2021-011074,20211107,9,2356,269,28,24,Vehicle Incident / Accident,Moderate,N/A,FALSE,FALSE,0,0,0,0.0,40286.02,2.09,0
11075,HSE-2021-011075,20211003,3,1169,71,42,10,Medical Treatment Case,Moderate,N/A,TRUE,N,0,0,0,0.0,2736.55,1.84,0
11076,HSE-2024-011076,20240920,6,601,547,35,10,First Aid Case,Low,N/A,N,0,0,0,0,0.0,103.84,0.4,0
11077,HSE-2026-011077,20260510,1,1121,0,56,21,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,97.23,0.2,0
11078,HSE-2021-011078,20210910,1,1695,61,29,14,First Aid Case,Low,N/A,No,No,0,0,0,0.0,275.7,0.14,0
11079,HSE-2025-011079,20250909,1,0,0,45,4,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,81.8,0.12,0
11080,HSE-2021-011080,20211212,9,2416,0,30,7,First Aid Case,Low,N/A,No,N,0,0,0,0.0,160.64,0.1,0
11081,HSE-2021-011081,20210722,7,1974,0,42,4,Unsafe Condition,Low,N/A,FALSE,FALSE,0,0,0,0.0,40.12,0.04,0
11082,HSE-2025-011082,20251208,3,0,296,17,12,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,127.7,0.11,0
11083,HSE-2023-011083,20230324,1,1068,0,51,4,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,87.69,0.25,0
11084,HSE-2025-011084,20250505,7,0,447,15,10,First Aid Case,Low,N/A,0,0,0,0,0,0.0,201.25,1.46,0
11085,HSE-2023-011085,20230321,7,2133,0,45,13,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,56.58,1.29,0
11086,HSE-2026-011086,20260305,2,1975,122,46,4,Process Safety Event,High,Tier 2,No,No,0,0,0,395.0,78456.83,3.77,0
11087,HSE-2022-011087,20220823,10,1831,0,23,7,Environmental Non-Conformance,Moderate,N/A,N,FALSE,0,0,0,14.91,912.64,1.56,1
11088,HSE-2022-011088,20220303,2,2041,0,18,16,First Aid Case,Low,N/A,0,0,0,0,0,0.0,161.35,0.12,0
11089,HSE-2026-011089,20260528,11,0,406,6,23,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,135.46,0.27,0
11090,HSE-2021-011090,20210414,7,1813,0,43,21,Medical Treatment Case,Moderate,N/A,Y,N,0,0,0,0.0,3725.46,12.91,0
11091,HSE-2024-011091,20240529,6,0,0,42,22,Near Miss,High Potential,N/A,N,FALSE,0,0,0,0.0,83.43,0.05,0
11092,HSE-2026-011092,20260222,5,163,0,50,20,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,162.6,0.86,0
11093,HSE-2024-011093,20241207,11,1286,0,36,2,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,517.96,1.11,0
11094,HSE-2024-011094,20240925,12,8,0,11,6,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,66.01,0.08,0
11095,HSE-2022-011095,20220812,8,0,51,24,7,Environmental Non-Conformance,Moderate,N/A,No,0,0,0,0,6.05,870.24,0.43,1
11096,HSE-2026-011096,20260329,9,1684,489,20,4,Spill / Release,High,Tier 1,0,N,0,0,0,1543.89,43802.36,16.03,1
11097,HSE-2025-011097,20251114,3,0,367,27,14,Occupational Illness,Moderate,N/A,1,N,0,0,14,0.0,23701.49,7.55,0
11098,HSE-2023-011098,20230110,4,1514,451,49,12,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,160.47,0.02,0
11099,HSE-2021-011099,20210929,2,0,255,11,15,Spill / Release,High,Tier 1,0,FALSE,0,0,0,1784.81,81313.87,14.43,1
11100,HSE-2021-011100,20211205,8,370,439,16,10,Medical Treatment Case,Moderate,N/A,Y,No,0,0,0,0.0,3389.06,6.59,0
11101,HSE-2024-011101,20240714,8,871,0,59,28,Unsafe Condition,Low,N/A,0,No,0,0,0,0.0,24.57,0.09,0
11102,HSE-2022-011102,20221023,3,1843,474,51,23,Environmental Non-Conformance,Moderate,N/A,0,No,0,0,0,3.2,991.56,0.71,1
11103,HSE-2022-011103,20220212,9,630,113,15,13,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,39.76,0.06,0
11104,HSE-2024-011104,20241028,5,1581,577,60,12,Process Safety Event,High,Tier 2,No,No,0,0,0,4885.68,170387.51,69.9,0
11105,HSE-2023-011105,20230114,9,2172,0,51,19,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,213.6,1.18,0
11106,HSE-2023-011106,20230826,1,755,0,28,3,Unsafe Condition,Low,N/A,0,FALSE,0,0,0,0.0,152.22,0.41,0
11107,HSE-2022-011107,20221214,2,1131,64,17,28,Process Safety Event,High,Tier 1,0,No,0,0,0,2250.32,81732.79,51.27,1
11108,HSE-2024-011108,20240608,2,1566,0,51,24,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,118.95,0.2,0
11109,HSE-2022-011109,20220812,8,369,86,17,6,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,43.53,0.16,0
11110,HSE-2025-011110,20251011,12,2328,0,32,5,Unsafe Condition,Low,N/A,No,N,0,0,0,0.0,28.75,0.17,0
11111,HSE-2022-011111,20220521,10,8,230,16,22,Environmental Non-Conformance,Moderate,N/A,FALSE,FALSE,0,0,0,9.99,1561.31,0.99,1
11112,HSE-2025-011112,20250924,5,1237,0,38,8,Lost Time Injury,Major,N/A,Yes,Yes,0,21,0,0.0,66713.95,13.0,1
11113,HSE-2021-011113,20210314,6,2257,597,28,7,Restricted Work Case,Moderate,N/A,TRUE,0,0,0,23,0.0,27018.09,11.91,0
11114,HSE-2023-011114,20231112,7,685,325,50,28,Near Miss,High Potential,N/A,No,N,0,0,0,0.0,63.85,0.44,0
11115,HSE-2025-011115,20250418,8,1708,0,44,10,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,65.96,0.73,0
11116,HSE-2024-011116,20240726,8,1342,0,13,10,Spill / Release,High,N/A,No,FALSE,0,0,0,22802.49,330228.76,38.77,1
11117,HSE-2024-011117,20240107,6,0,510,53,24,Spill / Release,High,Tier 1,N,No,0,0,0,2293.77,55899.61,11.62,1
11118,HSE-2025-011118,20251107,9,187,0,17,9,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,153.56,0.29,0
11119,HSE-2025-011119,20250430,4,646,0,33,5,Vehicle Incident / Accident,Moderate,N/A,No,FALSE,0,0,0,0.0,7113.65,0.29,0
11120,HSE-2023-011120,20230603,5,2442,0,34,13,Medical Treatment Case,Moderate,N/A,TRUE,N,0,0,0,0.0,9793.23,38.29,0
11121,HSE-2023-011121,20231106,10,1431,272,13,3,Process Safety Event,High,Tier 2,FALSE,0,0,0,0,142.79,7700.43,29.56,0
11122,HSE-2026-011122,20260709,12,2444,0,15,10,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,53.96,0.32,0
11123,HSE-2022-011123,20220724,2,2489,0,45,15,Restricted Work Case,Moderate,N/A,1,No,0,0,23,0.0,55709.56,21.78,0
11124,HSE-2023-011124,20230425,4,124,253,27,24,Unsafe Condition,Low,N/A,N,FALSE,0,0,0,0.0,92.64,0.97,0
11125,HSE-2024-011125,20241218,5,1132,0,53,29,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,60.8,0.02,0
11126,HSE-2022-011126,20220601,6,607,0,51,18,Vehicle Incident / Accident,Moderate,N/A,FALSE,No,0,0,0,0.0,9839.48,1.53,0
11127,HSE-2026-011127,20260510,3,1343,0,4,15,Unsafe Condition,Low,N/A,FALSE,0,0,0,0,0.0,139.58,1.54,0
11128,HSE-2022-011128,20220710,8,2040,0,17,4,First Aid Case,Low,N/A,FALSE,N,0,0,0,0.0,476.37,0.26,0
11129,HSE-2024-011129,20240103,1,623,426,46,11,Near Miss,High Potential,N/A,No,0,0,0,0,0.0,36.28,0.09,0
11130,HSE-2025-011130,20250309,3,696,533,58,6,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,68.98,0.15,0
11131,HSE-2024-011131,20241016,7,0,0,22,11,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,60.02,0.04,0
11132,HSE-2025-011132,20250404,3,0,367,7,25,Property Damage,Moderate,N/A,No,0,0,0,0,0.0,6009.07,7.34,0
11133,HSE-2021-011133,20210410,2,559,20,48,15,Vehicle Incident / Accident,Moderate,N/A,N,FALSE,0,0,0,0.0,24466.54,10.09,0
11134,HSE-2023-011134,20231115,3,2226,0,35,14,Environmental Non-Conformance,Moderate,N/A,No,FALSE,0,0,0,20.69,2120.71,1.54,1
11135,HSE-2024-011135,20240127,2,0,255,23,12,Environmental Non-Conformance,Moderate,N/A,No,N,0,0,0,0.62,623.81,1.83,1
11136,HSE-2021-011136,20210518,9,502,0,49,9,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,53.2,0.18,0
11137,HSE-2021-011137,20211209,10,2000,12,17,27,Environmental Non-Conformance,Moderate,N/A,0,0,0,0,0,3.98,1611.33,0.95,1
11138,HSE-2021-011138,20210623,5,228,117,55,12,Vehicle Incident / Accident,Moderate,N/A,0,N,0,0,0,0.0,59047.66,35.81,0
11139,HSE-2024-011139,20240912,3,1284,480,28,14,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,36.96,0.21,0
11140,HSE-2025-011140,20250309,5,1079,0,34,16,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,60.46,0.12,0
11141,HSE-2025-011141,20250923,3,1148,99,38,19,Process Safety Event,High,Tier 2,0,0,0,0,0,848.38,50972.09,9.24,0
11142,HSE-2021-011142,20211021,7,1741,0,10,5,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,85.36,0.04,0
11143,HSE-2025-011143,20250822,6,0,475,31,9,Near Miss,High Potential,N/A,No,No,0,0,0,0.0,36.46,0.01,0
11144,HSE-2023-011144,20230316,1,0,43,57,21,Property Damage,Moderate,N/A,FALSE,No,0,0,0,0.0,60503.73,72.82,0
11145,HSE-2025-011145,20250830,5,1730,0,12,19,Environmental Non-Conformance,Moderate,N/A,No,No,0,0,0,2436.4,32713.89,1.28,1
11146,HSE-2025-011146,20250605,5,0,330,27,3,Property Damage,Moderate,N/A,No,0,0,0,0,0.0,5690.65,5.84,0
11147,HSE-2022-011147,20220807,8,1566,0,55,25,First Aid Case,Low,N/A,FALSE,N,0,0,0,0.0,152.01,0.03,0
11148,HSE-2021-011148,20210805,1,2455,302,46,22,Spill / Release,High,N/A,FALSE,0,0,0,0,152.64,6726.36,2.69,1
11149,HSE-2023-011149,20231102,9,0,0,12,11,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,216.53,0.08,0
11150,HSE-2026-011150,20260803,1,2176,397,27,1,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,87.28,0.32,0
11151,HSE-2024-011151,20240524,9,1995,0,16,29,Near Miss,High Potential,N/A,0,0,0,0,0,0.0,34.28,0.11,0
11152,HSE-2021-011152,20210131,2,820,0,17,20,Medical Treatment Case,Moderate,N/A,Y,FALSE,0,0,0,0.0,1910.75,3.36,0
11153,HSE-2026-011153,20260423,8,2023,416,33,27,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,136.31,0.4,0
11154,HSE-2023-011154,20231129,2,2155,30,31,23,Near Miss,High Potential,N/A,N,FALSE,0,0,0,0.0,57.33,0.06,0
11155,HSE-2024-011155,20240317,9,0,62,40,18,Spill / Release,High,Tier 3,N,FALSE,0,0,0,1630.96,33795.18,42.25,1
11156,HSE-2021-011156,20211013,5,2151,189,54,1,Vehicle Incident / Accident,Moderate,N/A,N,No,0,0,0,0.0,13508.66,2.64,0
11157,HSE-2023-011157,20231226,10,0,0,41,26,Near Miss,High Potential,N/A,FALSE,FALSE,0,0,0,0.0,87.2,0.2,0
11158,HSE-2026-011158,20260225,11,0,0,45,9,Unsafe Condition,Low,N/A,0,FALSE,0,0,0,0.0,60.02,0.22,0
11159,HSE-2025-011159,20250429,2,2473,350,53,8,Spill / Release,High,N/A,N,N,0,0,0,74.72,9932.09,2.73,1
11160,HSE-2024-011160,20240407,7,0,250,27,14,Environmental Non-Conformance,Moderate,N/A,FALSE,N,0,0,0,17.06,1854.41,0.49,1
11161,HSE-2021-011161,20210526,10,0,0,37,1,Spill / Release,High,Tier 3,0,N,0,0,0,2388.19,54725.3,14.97,1
11162,HSE-2023-011162,20230414,10,513,66,28,18,Restricted Work Case,Moderate,N/A,Y,No,0,0,16,0.0,25384.72,2.88,0
11163,HSE-2024-011163,20240225,9,0,392,47,8,Process Safety Event,High,Tier 1,N,No,0,0,0,205.66,27550.27,15.25,1
11164,HSE-2025-011164,20250108,11,0,473,58,28,Spill / Release,High,N/A,No,0,0,0,0,145.9,11418.11,13.94,1
11165,HSE-2022-011165,20220312,1,0,0,45,18,Property Damage,Moderate,N/A,FALSE,0,0,0,0,0.0,93844.3,3.66,0
11166,HSE-2024-011166,20240718,1,984,118,16,24,Environmental Non-Conformance,Moderate,N/A,No,0,0,0,0,3.41,1112.48,0.2,1
11167,HSE-2021-011167,20210713,9,1846,0,18,9,Near Miss,High Potential,N/A,N,No,0,0,0,0.0,57.61,0.25,0
11168,HSE-2021-011168,20210206,3,1959,0,29,29,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,26289.85,3.45,0
11169,HSE-2021-011169,20210402,10,379,161,59,9,Process Safety Event,High,Tier 2,0,N,0,0,0,1931.5,95595.5,29.25,0
11170,HSE-2022-011170,20221121,1,2424,0,18,19,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,20.97,0.42,0
11171,HSE-2023-011171,20231205,8,1294,179,38,14,Property Damage,Moderate,N/A,No,0,0,0,0,0.0,32950.32,29.7,0
11172,HSE-2021-011172,20210423,1,465,0,44,20,Unsafe Condition,Low,N/A,0,N,0,0,0,0.0,50.9,0.6,0
11173,HSE-2023-011173,20231126,4,2471,567,22,15,Vehicle Incident / Accident,Moderate,N/A,No,FALSE,0,0,0,0.0,106509.25,21.13,0
11174,HSE-2024-011174,20240209,3,1784,404,52,25,Medical Treatment Case,Moderate,N/A,1,N,0,0,0,0.0,1024.77,4.35,0
11175,HSE-2022-011175,20221129,4,0,164,43,25,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,33.55,0.23,0
11176,HSE-2022-011176,20220414,4,789,0,52,22,Near Miss,High Potential,N/A,FALSE,0,0,0,0,0.0,128.42,0.37,0
11177,HSE-2021-011177,20211229,7,1996,312,30,14,Process Safety Event,High,Tier 1,0,N,0,0,0,1018.03,85114.74,14.01,1
11178,HSE-2024-011178,20241016,8,610,0,14,8,Medical Treatment Case,Moderate,N/A,Y,No,0,0,0,0.0,9492.49,13.59,0
11179,HSE-2023-011179,20230712,2,134,90,45,22,Property Damage,Moderate,N/A,0,N,0,0,0,0.0,17939.76,11.61,0
11180,HSE-2022-011180,20220616,4,414,32,41,6,Property Damage,Moderate,N/A,0,FALSE,0,0,0,0.0,5044.97,17.27,0
11181,HSE-2026-011181,20260401,11,1850,146,18,27,Medical Treatment Case,Moderate,N/A,1,0,0,0,0,0.0,13020.14,3.57,0
11182,HSE-2025-011182,20251107,7,236,412,17,18,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,38.13,0.18,0
11183,HSE-2021-011183,20211008,10,174,403,29,10,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,86.05,0.07,0
11184,HSE-2022-011184,20221028,7,1302,286,58,28,Spill / Release,High,N/A,0,FALSE,0,0,0,5343.1,145675.27,74.03,1
11185,HSE-2024-011185,20241109,3,547,11,17,9,First Aid Case,Low,N/A,0,N,0,0,0,0.0,327.49,1.79,0
11186,HSE-2023-011186,20230531,9,1493,0,40,19,Unsafe Condition,Low,N/A,No,FALSE,0,0,0,0.0,43.43,0.78,0
11187,HSE-2026-011187,20260305,9,1667,182,16,30,Near Miss,High Potential,N/A,N,0,0,0,0,0.0,25.58,0.12,0
11188,HSE-2025-011188,20250701,8,812,0,56,11,Unsafe Condition,Low,N/A,No,0,0,0,0,0.0,30.79,0.23,0
11189,HSE-2025-011189,20250904,1,564,0,46,28,Occupational Illness,Moderate,N/A,Y,0,0,0,12,0.0,3100.42,2.99,0
11190,HSE-2025-011190,20250913,4,2101,459,31,15,Spill / Release,High,N/A,No,0,0,0,0,216.57,9729.38,3.81,1
11191,HSE-2024-011191,20241010,9,1989,501,30,8,Property Damage,Moderate,N/A,FALSE,No,0,0,0,0.0,13237.38,5.01,0
11192,HSE-2022-011192,20220223,2,0,178,28,14,Near Miss,High Potential,N/A,0,N,0,0,0,0.0,70.45,0.06,0
11193,HSE-2025-011193,20250117,10,2390,44,58,9,Fatality,Catastrophic,N/A,TRUE,FALSE,1,0,0,0.0,5405461.86,240.0,1
11194,HSE-2022-011194,20221212,9,2033,216,51,20,Near Miss,High Potential,N/A,N,N,0,0,0,0.0,47.87,0.04,0
11195,HSE-2022-011195,20220107,10,1766,0,18,14,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,43.15,0.27,0
11196,HSE-2022-011196,20220226,7,1511,0,51,15,Medical Treatment Case,Moderate,N/A,1,No,0,0,0,0.0,8743.36,8.62,0
11197,HSE-2025-011197,20250503,9,1843,59,12,28,Environmental Non-Conformance,Moderate,N/A,FALSE,0,0,0,0,184.22,7989.05,3.76,1
11198,HSE-2024-011198,20240816,7,1750,0,35,23,Near Miss,High Potential,N/A,FALSE,N,0,0,0,0.0,29.91,0.23,0
11199,HSE-2022-011199,20220318,3,2153,0,46,27,First Aid Case,Low,N/A,FALSE,0,0,0,0,0.0,72.25,0.11,0
11200,HSE-2021-011200,20211005,7,1243,333,50,18,Vehicle Incident / Accident,Moderate,N/A,N,0,0,0,0,0.0,37975.24,12.8,0
11201,HSE-2026-011201,20260629,6,2147,0,5,15,Unsafe Condition,Low,N/A,N,N,0,0,0,0.0,20.29,0.14,0
11202,HSE-2024-011202,20240317,11,0,391,35,17,Spill / Release,High,N/A,No,0,0,0,0,192.92,12689.99,8.03,1
11203,HSE-2021-011203,20210326,3,405,0,29,21,First Aid Case,Low,N/A,No,FALSE,0,0,0,0.0,163.21,0.33,0
11204,HSE-2026-011204,20260310,4,391,93,14,21,Unsafe Condition,Low,N/A,0,0,0,0,0,0.0,147.36,0.62,0
11205,HSE-2025-011205,20250623,9,2449,0,34,12,Near Miss,High Potential,N/A,0,No,0,0,0,0.0,60.36,0.74,0
11206,HSE-2022-011206,20221109,7,1312,435,38,23,Vehicle Incident / Accident,Moderate,N/A,N,0,0,0,0,0.0,10116.91,2.56,0
11207,HSE-2024-011207,20241108,9,557,0,29,17,Near Miss,High Potential,N/A,No,FALSE,0,0,0,0.0,209.18,0.83,0
11208,HSE-2023-011208,20230527,5,0,434,57,6,Property Damage,Moderate,N/A,FALSE,0,0,0,0,0.0,15991.35,17.39,0
11209,HSE-2023-011209,20230106,4,0,550,20,20,Unsafe Condition,Low,N/A,FALSE,No,0,0,0,0.0,34.11,0.4,0
11210,HSE-2022-011210,20220119,10,708,403,35,28,Property Damage,Moderate,N/A,FALSE,N,0,0,0,0.0,128736.36,24.98,0
11211,HSE-2025-011211,20250622,1,430,276,8,13,Fire / Explosion,Major,Tier 1,0,N,0,0,0,0.0,526289.4,240.0,1
11212,HSE-2021-011212,20210330,7,0,596,7,10,First Aid Case,Low,N/A,FALSE,FALSE,0,0,0,0.0,459.27,0.73,0
